1408455059,53.2800,53.3200,53.1900,53.2800,238000
1408455117,53.3200,53.3300,53.2600,53.2800,54300
1408455170,53.3800,53.3800,53.3800,53.3800,43900
1408455236,53.3550,53.4000,53.3300,53.3900,85300
1408455263,53.2850,53.3250,53.2500,53.3200,241200
1408455358,53.3300,53.3400,53.3203,53.3300,18100
1408455360,53.3500,53.3500,53.3400,53.3400,2900
1408455474,53.4000,53.4200,53.4000,53.4200,110800
1408455534,53.4000,53.4100,53.4000,53.4000,49100
1408455596,53.4000,53.4080,53.3900,53.4000,42800
1408455655,53.4000,53.4100,53.4000,53.4050,65700
1408455699,53.3900,53.4200,53.3900,53.4100,38700
1408455748,53.4000,53.4200,53.3800,53.4200,100900
1408455834,53.4300,53.4300,53.4300,53.4300,100
1408455893,53.4601,53.4700,53.4300,53.4300,50000
1408455958,53.4900,53.4900,53.4700,53.4800,39800
1408456013,53.5200,53.5300,53.5000,53.5200,83000
1408456060,53.5500,53.5500,53.5400,53.5400,39600
1408456118,53.4950,53.4950,53.4950,53.4950,78400
1408456211,53.5400,53.5400,53.5400,53.5400,1200
1408456317,53.4600,53.4900,53.4600,53.4800,16000
1408456369,53.4400,53.4500,53.4400,53.4500,4200
1408456392,53.4600,53.4700,53.4500,53.4600,29500
1408456496,53.4768,53.4800,53.4700,53.4700,11800
1408456549,53.4700,53.4800,53.4500,53.4700,27600
1408456563,53.4600,53.4700,53.4600,53.4690,5000
1408456647,53.4400,53.4610,53.4400,53.4610,6300
1408456730,53.4900,53.4900,53.4900,53.4900,11700
1408456771,53.4742,53.4800,53.4700,53.4700,5300
1408456835,53.4850,53.4850,53.4850,53.4850,3900
1408456884,53.4700,53.4700,53.4651,53.4651,40500
1408456924,53.5100,53.5100,53.5000,53.5100,16900
1408457036,53.5500,53.5500,53.5200,53.5200,31600
1408457041,53.5531,53.5600,53.5531,53.5600,13700
1408457154,53.5300,53.5500,53.5300,53.5500,59800
1408457216,53.5500,53.5599,53.5400,53.5599,18800
1408457250,53.5300,53.5400,53.5300,53.5300,21000
1408457320,53.5501,53.5501,53.5301,53.5301,13000
1408457396,53.5600,53.5700,53.5550,53.5550,45500
1408457457,53.5600,53.5700,53.5400,53.5700,34100
1408457469,53.5500,53.5600,53.5200,53.5600,18900
1408457524,53.5500,53.5500,53.5429,53.5429,28900
1408457594,53.5500,53.5500,53.5400,53.5500,15000
1408457699,53.5500,53.5700,53.5450,53.5600,39800
1408457721,53.5500,53.5500,53.5500,53.5500,2800
1408457817,53.5550,53.5550,53.5400,53.5400,24900
1408457878,53.5500,53.5600,53.5500,53.5500,18900
1408457935,53.5500,53.5600,53.5400,53.5499,18500
1408457968,53.5450,53.5500,53.5450,53.5500,13700
1408458059,53.5300,53.5400,53.5300,53.5300,4400
1408458118,53.5000,53.5400,53.4900,53.5400,56700
1408458179,53.5000,53.5300,53.4900,53.5000,55000
1408458215,53.5000,53.5000,53.4950,53.5000,5300
1408458243,53.4900,53.5000,53.4900,53.5000,8100
1408458310,53.4700,53.4800,53.4700,53.4800,4200
1408458396,53.4401,53.4401,53.4401,53.4401,7800
1408458475,53.4500,53.4500,53.4400,53.4400,200
1408458539,53.4300,53.4500,53.4300,53.4410,7600
1408458547,53.4300,53.4350,53.4300,53.4300,2900
1408458655,53.4550,53.4600,53.4300,53.4300,15500
1408458661,53.4670,53.4700,53.4500,53.4550,57200
1408458771,53.4550,53.4700,53.4550,53.4650,14000
1408458836,53.4500,53.4600,53.4400,53.4600,20500
1408458893,53.4200,53.4400,53.4200,53.4400,14200
1408458948,53.4000,53.4150,53.3919,53.4000,28500
1408459011,53.4000,53.4087,53.3900,53.4000,11800
1408459077,53.3800,53.4050,53.3800,53.3900,33100
1408459138,53.4000,53.4000,53.3600,53.3750,11300
1408459148,53.4100,53.4100,53.4000,53.4100,26000
1408459247,53.3900,53.3900,53.3815,53.3900,500
1408459319,53.3951,53.4000,53.3800,53.3800,13400
1408459324,53.4200,53.4200,53.4000,53.4050,15300
1408459439,53.4400,53.4550,53.4300,53.4300,32800
1408459499,53.4400,53.4450,53.4000,53.4200,61000
1408459557,53.4300,53.4300,53.4000,53.4300,27100
1408459619,53.4200,53.4300,53.4200,53.4300,10400
1408459674,53.4100,53.4200,53.4100,53.4100,7600
1408459739,53.4200,53.4200,53.4050,53.4100,18000
1408459740,53.4500,53.4500,53.4198,53.4200,8500
1408459859,53.4400,53.4600,53.4400,53.4500,39700
1408459919,53.4300,53.4600,53.4300,53.4450,62000
1408459976,53.4400,53.4600,53.4300,53.4300,7700
1408459993,53.4500,53.4500,53.4400,53.4400,4700
1408460097,53.4600,53.4600,53.4500,53.4500,3000
1408460159,53.4610,53.4700,53.4500,53.4500,9200
1408460166,53.4600,53.4700,53.4600,53.4600,12100
1408460278,53.4600,53.4700,53.4500,53.4700,16700
1408460302,53.4700,53.4700,53.4610,53.4700,2400
1408460348,53.4800,53.4800,53.4600,53.4700,31000
1408460458,53.4900,53.4900,53.4800,53.4900,5200
1408460517,53.4850,53.4900,53.4800,53.4800,2200
1408460524,53.4800,53.4900,53.4800,53.4900,1800
1408460581,53.4800,53.4900,53.4800,53.4800,8900
1408460698,53.4800,53.4900,53.4800,53.4900,3700
1408460758,53.4800,53.4900,53.4800,53.4852,30900
1408460816,53.4900,53.4900,53.4800,53.4800,11500
1408460877,53.4850,53.4900,53.4800,53.4900,3500
1408460939,53.4850,53.5000,53.4800,53.4900,34500
1408460944,53.4840,53.4900,53.4800,53.4800,6000
1408461058,53.4800,53.4950,53.4700,53.4900,22600
