1408455068,686.0350,686.5000,685.9650,685.9650,3900
1408455127,686.5100,686.7550,686.3250,686.3250,3700
1408455209,687.0700,687.7500,686.5499,686.5500,2000
1408455249,688.4900,689.2300,687.8000,687.8000,3400
1408455300,688.9475,688.9475,688.7119,688.7840,600
1408455364,689.4500,689.4500,688.2616,688.2616,3700
1408455445,688.0000,688.8700,688.0000,688.5300,900
1408455480,687.5100,688.0000,687.5100,688.0000,1300
1408455585,687.3142,687.3142,686.9030,687.1797,500
1408455679,687.7484,687.7484,687.5000,687.5974,600
1408455731,687.8800,687.8800,687.8300,687.8300,800
1408455813,687.7900,688.0000,687.7900,688.0000,1200
1408455842,687.8700,687.8800,687.8700,687.8800,400
1408455939,687.8900,687.8900,687.7928,687.8899,500
1408455988,687.3300,688.0900,687.2700,687.8900,1800
1408456054,687.9999,687.9999,687.9999,687.9999,200
1408456093,688.1500,688.1500,688.0000,688.0000,1000
1408456208,687.8600,687.8600,687.8400,687.8400,300
1408456316,688.1980,688.1980,688.1980,688.1980,100
1408456326,687.7900,688.0400,687.7900,687.8800,1800
1408456430,686.5923,687.1000,686.5908,687.0500,2100
1408456529,686.9900,687.2100,686.6201,686.6201,800
1408456570,686.8474,687.3700,686.8474,687.2800,600
1408456651,686.8125,686.8500,686.7900,686.8500,500
1408456688,687.0000,687.0000,686.7950,686.8300,1600
1408456756,686.8400,687.3500,686.8400,687.3500,300
1408456824,686.8800,686.9400,686.7800,686.9400,900
1408456868,686.8000,686.8000,686.7600,686.7600,300
1408456963,687.1700,687.1700,687.1600,687.1600,200
1408457041,687.2850,687.5700,687.2850,687.3900,600
1408457106,686.7600,687.2650,686.7600,687.2650,1000
1408457219,686.7150,686.7150,685.9800,686.6000,3600
1408457222,686.0303,686.7150,686.0200,686.7150,700
1408457407,686.2300,686.3393,686.2300,686.3393,400
1408457472,686.0050,686.9600,685.9500,686.9600,900
1408457578,685.2000,685.6600,685.2000,685.6000,4400
1408457582,684.8500,685.2200,684.8500,685.2000,3500
1408457689,684.4000,684.9500,684.4000,684.9500,800
1408457878,684.9800,685.0000,684.8100,684.8320,1200
1408457880,684.7780,684.8100,684.7780,684.8000,1600
1408458008,684.4200,684.8100,684.4200,684.8100,300
1408458189,684.0500,684.4100,684.0500,684.4100,900
1408458284,684.0200,684.0500,684.0200,684.0500,600
1408458352,683.7200,683.8086,683.7200,683.8086,400
1408458406,683.9700,683.9700,683.9700,683.9700,100
1408458521,683.6720,683.6720,683.6720,683.6720,100
1408458591,683.3000,683.6700,683.3000,683.6700,600
1408458667,683.5300,683.6300,683.5001,683.5001,800
1408458725,683.0100,683.4000,683.0100,683.3000,2500
1408458805,683.0000,683.0000,683.0000,683.0000,600
1408458858,682.4900,682.5150,682.4900,682.5150,300
1408458932,682.5900,682.6700,682.4300,682.6700,900
1408458962,682.4062,682.4062,682.2600,682.4000,1800
1408459034,682.4800,682.4800,682.4697,682.4697,700
1408459098,682.5200,682.5300,682.4870,682.5200,800
1408459198,683.2472,683.2472,682.6100,682.6100,1500
1408459259,683.7100,683.7100,683.2800,683.2800,1500
1408459320,683.8900,683.8900,683.8900,683.8900,100
1408459401,683.8300,683.9900,683.5600,683.9900,800
1408459503,683.8620,683.8620,683.8620,683.8620,200
1408459609,684.1180,684.1180,684.1180,684.1180,100
1408459667,684.1500,684.1500,684.1500,684.1500,300
1408459734,684.4393,684.4393,684.4393,684.4393,100
1408459744,684.0800,684.0800,684.0800,684.0800,300
1408459808,684.4400,684.4400,684.0800,684.0800,900
1408459897,684.4400,684.4400,684.4400,684.4400,400
1408460112,684.4800,684.5300,684.4800,684.5300,400
1408460168,684.5775,684.5850,684.4000,684.4700,900
1408460255,684.1700,684.5500,684.1700,684.3800,500
1408460316,684.1875,684.2000,684.1200,684.1300,600
1408460390,683.9700,684.1200,683.9700,684.1200,600
1408460540,684.2700,684.2700,684.2700,684.2700,100
1408460583,684.1600,684.7700,684.1600,684.7700,400
1408460694,684.4300,684.4300,684.4300,684.4300,100
1408460764,684.3300,684.3300,684.1400,684.1400,300
1408460843,684.2000,684.2900,684.2000,684.2900,200
1408460954,684.1500,684.5700,684.1500,684.5400,2200
1408461000,684.4700,684.7400,684.2300,684.3400,2000
1408461169,685.1100,685.2800,684.6900,684.9900,3700
1408461215,684.8500,684.8700,684.8500,684.8700,200
1408461240,684.8500,684.9740,684.8200,684.9740,1200
1408461302,685.0100,685.0200,685.0100,685.0200,500
1408461392,685.5300,685.5300,685.1500,685.1500,300
1408461439,685.5300,685.7950,685.5300,685.6800,500
1408461493,685.8200,685.8200,685.7900,685.7900,600
1408461576,686.1100,686.2800,685.9600,686.1200,1700
1408461625,685.9799,685.9799,685.9799,685.9799,300
1408461662,685.7625,686.0700,685.7625,685.9625,800
1408461840,686.2500,686.3200,686.2500,686.3200,300
1408461971,686.2300,686.2300,686.2300,686.2300,200
1408462082,686.0100,686.0300,686.0000,686.0000,300
1408462183,686.2800,686.2800,686.2800,686.2800,200
1408462249,686.2800,686.2800,686.2800,686.2800,200
1408462332,686.1400,686.1400,686.1400,686.1400,300
1408462747,686.0100,686.2500,686.0100,686.2500,400
1408462967,686.0700,686.2800,686.0700,686.2300,1100
1408462997,686.0400,686.0400,686.0400,686.0400,500
1408463191,686.1700,686.1700,686.1700,686.1700,200
1408463380,685.5100,685.5100,685.5100,685.5100,100
1408463418,685.8200,685.8200,685.5000,685.5000,600
1408463461,685.1800,685.6300,685.1500,685.6300,1700
1408463607,685.4500,685.4500,685.4500,685.4500,200
