1408455058,584.6900,585.0000,584.6300,584.9900,41600
1408455061,584.5750,584.8500,584.4650,584.6700,10800
1408455149,584.3000,584.3100,584.3000,584.3100,2800
1408455189,584.9000,584.9000,584.3100,584.3500,11000
1408455269,584.4700,584.4700,584.3500,584.3500,2900
1408455348,584.2200,584.4000,584.2200,584.2300,2600
1408455360,584.4037,584.4037,584.4037,584.4037,22000
1408455629,585.6300,585.6300,585.3640,585.3950,4500
1408455702,585.6000,585.6000,585.6000,585.6000,16800
1408455833,585.7500,585.8000,585.7500,585.8000,4100
1408455879,585.9900,585.9900,585.9900,585.9900,100
1408455940,585.7350,585.9900,585.7350,585.9499,4000
1408455989,586.2200,586.2200,586.2200,586.2200,3600
1408456056,585.9800,586.0000,585.9800,586.0000,6500
1408456112,587.0000,587.0000,586.5600,586.5699,21000
1408456254,586.8500,586.9700,586.8500,586.9700,1300
1408456262,587.1200,587.1300,586.9900,586.9900,5900
1408456404,587.0900,587.1300,587.0200,587.0300,3000
1408456497,587.1900,587.1900,587.1900,587.1900,7300
1408456543,587.2000,587.2000,587.1700,587.1700,1200
1408456563,587.0000,587.3400,587.0000,587.2700,7300
1408456714,587.0900,587.0900,587.0900,587.0900,3100
1408456768,586.7200,587.0700,586.7200,587.0500,4600
1408456853,586.2400,586.5699,586.2400,586.5699,7200
1408456999,586.3500,586.5600,586.3500,586.4000,8100
1408457040,586.5950,586.5950,586.4500,586.4500,2200
1408457106,585.8700,586.6200,585.8700,586.6000,3200
1408457182,585.5300,586.1499,585.5200,586.1499,6900
1408457256,585.5100,585.5900,585.5100,585.5900,2800
1408457327,585.9400,585.9400,585.9400,585.9400,500
1408457367,586.1300,586.1300,585.7477,585.7477,1300
1408457459,586.5000,586.5000,586.1100,586.1100,3700
1408457469,586.0200,586.4650,586.0200,586.4650,4300
1408457527,586.3100,586.3900,586.1800,586.3200,7600
1408457593,585.9100,586.0500,585.8900,586.0000,1700
1408457653,586.2900,586.2900,585.9800,586.1200,4800
1408457706,586.1000,586.3400,586.1000,586.2772,7400
1408457968,586.0000,586.2000,586.0000,586.2000,5200
1408458169,586.0200,586.1200,585.8700,586.0300,2000
1408458191,586.0400,586.0400,586.0400,586.0400,2600
1408458253,586.0801,586.2500,586.0801,586.1200,3300
1408458336,586.2200,586.2200,586.2200,586.2200,100
1408458361,585.8300,586.0200,585.8300,585.9600,4900
1408458474,586.0800,586.0800,586.0800,586.0800,2900
1408458506,586.0300,586.0840,586.0000,586.0800,3100
1408458566,586.2150,586.2150,586.0200,586.0200,10500
1408458627,585.9000,585.9000,585.9000,585.9000,400
1408458689,586.1900,586.1900,586.0100,586.1500,1400
1408458723,586.0700,586.2500,586.0700,586.2400,2100
1408458822,586.1700,586.2800,585.9000,585.9300,6200
1408458933,585.6000,585.8450,585.6000,585.8450,14000
1408458967,585.6900,585.7158,585.5400,585.7158,1400
1408459044,585.6600,585.8100,585.5700,585.5700,3700
1408459091,585.9500,585.9500,585.7020,585.7900,1400
1408459194,586.0101,586.0101,586.0101,586.0101,3700
1408459282,585.6300,585.6300,585.6300,585.6300,1300
1408459352,585.8500,585.8500,585.8500,585.8500,800
1408459424,585.6400,585.6400,585.6400,585.6400,200
1408459458,585.9100,585.9500,585.6400,585.8297,1400
1408459508,585.9999,585.9999,585.7800,585.8100,1500
1408459579,585.9500,585.9760,585.9500,585.9760,3100
1408459673,585.7995,585.7995,585.7995,585.7995,1300
1408459719,585.7920,585.7920,585.7920,585.7920,300
1408459771,586.0500,586.0570,586.0500,586.0570,1300
1408459854,586.2100,586.3900,586.1500,586.2400,1000
1408459890,586.3240,586.4399,586.3240,586.4200,2100
1408459970,586.4800,586.5300,586.4800,586.5300,1300
1408459995,586.3700,586.5000,586.2800,586.4900,4300
1408460054,586.4000,586.6300,586.4000,586.6200,2600
1408460101,586.8200,586.8200,586.4000,586.4000,6800
1408460172,586.8900,586.9000,586.7401,586.9000,900
1408460232,586.7100,586.9000,586.6375,586.8960,7900
1408460321,586.8100,586.8100,586.8100,586.8100,700
1408460377,586.8200,587.0000,586.8099,586.8100,3500
1408460523,586.8500,586.9300,586.7300,586.8500,2800
1408460589,586.7900,586.8100,586.7621,586.8100,2400
1408460687,586.8800,586.8800,586.8800,586.8800,800
1408460733,586.6900,586.7000,586.6900,586.7000,1200
1408460776,586.6600,586.7500,586.6500,586.6500,2100
1408460845,586.6700,586.8100,586.6700,586.8010,1100
1408460889,586.8000,586.8000,586.6600,586.7000,1000
1408460946,586.7500,586.8000,586.6900,586.6900,2600
1408461009,586.8800,586.8800,586.6601,586.7800,8600
1408461137,586.9900,587.0000,586.9000,586.9000,4800
1408461212,586.8400,586.9442,586.8400,586.8500,1200
1408461291,587.0000,587.0000,586.9700,586.9900,4900
1408461386,586.8700,586.9100,586.8300,586.8800,600
1408461456,586.7900,586.7900,586.7900,586.7900,700
1408461528,586.8100,586.9700,586.8000,586.8001,1500
1408461582,586.9599,586.9599,586.8000,586.8000,500
1408461609,586.9200,586.9700,586.7900,586.9700,700
1408461663,586.8300,586.9150,586.8300,586.8600,1100
1408461738,586.8400,586.8400,586.8400,586.8400,600
1408461785,586.7800,586.8499,586.7400,586.8499,1400
1408461874,586.8000,586.8000,586.8000,586.8000,200
1408461910,586.8000,586.8800,586.7799,586.7799,1900
1408462013,587.0000,587.0100,587.0000,587.0100,700
1408462025,586.9000,586.9000,586.8100,586.8895,1000
1408462085,586.7600,586.9700,586.7600,586.9700,400
1408462160,586.7500,586.8700,586.7500,586.8700,2200
